20-08-2020 07:55:23: Validation loss reduced from inf to  0.2034197673201561, saving model...
20-08-2020 08:02:28: Epoch : 37	Loss : 0.1344	MAE : 6.2595	Val Loss : 0.1261	Val MAE : 6.0827	Time : 11.87 s
20-08-2020 08:02:40: Epoch : 38	Loss : 0.1324	MAE : 6.1718	Val Loss : 0.1381	Val MAE : 6.5510	Time : 11.82 s
20-08-2020 08:02:51: Epoch : 39	Loss : 0.1333	MAE : 6.1961	Val Loss : 0.1198	Val MAE : 5.8385	Time : 11.80 s
20-08-2020 08:03:03: Epoch : 40	Loss : 0.1326	MAE : 6.1765	Val Loss : 0.1327	Val MAE : 6.2465	Time : 11.86 s
20-08-2020 08:03:15: Epoch : 41	Loss : 0.1329	MAE : 6.1700	Val Loss : 0.1214	Val MAE : 5.8154	Time : 11.90 s
20-08-2020 08:03:27: Epoch : 42	Loss : 0.1327	MAE : 6.1494	Val Loss : 0.1345	Val MAE : 6.7287	Time : 11.95 s
20-08-2020 08:03:39: Epoch : 43	Loss : 0.1339	MAE : 6.2441	Val Loss : 0.1282	Val MAE : 6.3687	Time : 11.96 s
20-08-2020 08:03:51: Epoch : 44	Loss : 0.1332	MAE : 6.1864	Val Loss : 0.1353	Val MAE : 6.6899	Time : 11.88 s
20-08-2020 08:04:03: Epoch : 45	Loss : 0.1318	MAE : 6.1226	Val Loss : 0.1343	Val MAE : 6.6414	Time : 11.92 s
20-08-2020 08:04:14: Epoch : 46	Loss : 0.1314	MAE : 6.0874	Val Loss : 0.1265	Val MAE : 6.1896	Time : 11.52 s
20-08-2020 08:04:26: Epoch : 47	Loss : 0.1317	MAE : 6.1177	Val Loss : 0.1250	Val MAE : 6.1897	Time : 11.51 s
20-08-2020 08:04:38: Epoch : 48	Loss : 0.1305	MAE : 6.0890	Val Loss : 0.1257	Val MAE : 6.2312	Time : 12.05 s
20-08-2020 08:04:50: Epoch : 49	Loss : 0.1317	MAE : 6.1244	Val Loss : 0.1468	Val MAE : 6.8509	Time : 11.93 s
20-08-2020 08:05:02: Epoch : 50	Loss : 0.1320	MAE : 6.1327	Val Loss : 0.1350	Val MAE : 6.7115	Time : 11.97 s
20-08-2020 08:05:14: Epoch : 51	Loss : 0.1347	MAE : 6.2182	Val Loss : 0.1207	Val MAE : 5.7205	Time : 11.92 s
20-08-2020 08:05:26: Epoch : 52	Loss : 0.1320	MAE : 6.1246	Val Loss : 0.1302	Val MAE : 6.2297	Time : 11.86 s
20-08-2020 08:05:38: Epoch : 53	Loss : 0.1321	MAE : 6.1280	Val Loss : 0.1309	Val MAE : 6.1165	Time : 12.06 s
20-08-2020 08:05:50: Epoch : 54	Loss : 0.1302	MAE : 6.0590	Val Loss : 0.1261	Val MAE : 6.1063	Time : 11.81 s
20-08-2020 08:06:01: Epoch : 55	Loss : 0.1312	MAE : 6.1036	Val Loss : 0.1296	Val MAE : 6.2760	Time : 11.78 s
20-08-2020 08:06:13: Epoch : 56	Loss : 0.1318	MAE : 6.1188	Val Loss : 0.1309	Val MAE : 6.5051	Time : 11.55 s
20-08-2020 08:06:24: Epoch : 57	Loss : 0.1297	MAE : 6.0482	Val Loss : 0.1295	Val MAE : 6.4190	Time : 11.49 s
20-08-2020 08:06:36: Epoch : 58	Loss : 0.1296	MAE : 6.0483	Val Loss : 0.1268	Val MAE : 6.3564	Time : 11.71 s
20-08-2020 08:06:48: Epoch : 59	Loss : 0.1306	MAE : 6.0800	Val Loss : 0.1210	Val MAE : 5.8398	Time : 11.86 s
20-08-2020 08:07:00: Epoch : 60	Loss : 0.1309	MAE : 6.0778	Val Loss : 0.1250	Val MAE : 6.2311	Time : 11.99 s
20-08-2020 08:07:12: Epoch : 61	Loss : 0.1295	MAE : 6.0124	Val Loss : 0.1238	Val MAE : 5.9892	Time : 11.91 s
20-08-2020 08:07:23: Epoch : 62	Loss : 0.1306	MAE : 6.0721	Val Loss : 0.1357	Val MAE : 6.5955	Time : 11.54 s
20-08-2020 08:07:35: Epoch : 63	Loss : 0.1312	MAE : 6.0973	Val Loss : 0.1321	Val MAE : 6.4071	Time : 11.98 s
20-08-2020 08:07:47: Epoch : 64	Loss : 0.1299	MAE : 6.0159	Val Loss : 0.1257	Val MAE : 6.0913	Time : 12.01 s
20-08-2020 08:07:59: Epoch : 65	Loss : 0.1304	MAE : 6.0730	Val Loss : 0.1339	Val MAE : 6.5882	Time : 12.03 s
20-08-2020 08:08:11: Epoch : 66	Loss : 0.1290	MAE : 6.0024	Val Loss : 0.1384	Val MAE : 6.6112	Time : 11.89 s
20-08-2020 08:08:23: Epoch : 67	Loss : 0.1293	MAE : 6.0139	Val Loss : 0.1355	Val MAE : 6.5682	Time : 11.86 s
20-08-2020 08:08:35: Epoch : 68	Loss : 0.1300	MAE : 6.0450	Val Loss : 0.1280	Val MAE : 6.3651	Time : 11.89 s
20-08-2020 08:08:47: Epoch : 69	Loss : 0.1288	MAE : 5.9956	Val Loss : 0.1339	Val MAE : 6.5929	Time : 11.81 s
20-08-2020 08:08:59: Epoch : 70	Loss : 0.1308	MAE : 6.0514	Val Loss : 0.1342	Val MAE : 6.2843	Time : 11.93 s
20-08-2020 08:09:11: Epoch : 71	Loss : 0.1292	MAE : 6.0075	Val Loss : 0.1316	Val MAE : 6.3889	Time : 11.86 s
20-08-2020 08:09:22: Epoch : 72	Loss : 0.1294	MAE : 6.0152	Val Loss : 0.1289	Val MAE : 6.2002	Time : 11.82 s
20-08-2020 08:09:34: Epoch : 73	Loss : 0.1287	MAE : 5.9880	Val Loss : 0.1285	Val MAE : 6.1927	Time : 11.97 s
20-08-2020 08:09:46: Epoch : 74	Loss : 0.1285	MAE : 5.9731	Val Loss : 0.1270	Val MAE : 6.1013	Time : 11.76 s
20-08-2020 08:09:58: Epoch : 75	Loss : 0.1294	MAE : 6.0148	Val Loss : 0.1261	Val MAE : 6.2006	Time : 11.88 s
20-08-2020 08:10:10: Epoch : 76	Loss : 0.1291	MAE : 5.9923	Val Loss : 0.1187	Val MAE : 5.6729	Time : 11.81 s
20-08-2020 08:10:22: Epoch : 77	Loss : 0.1284	MAE : 5.9733	Val Loss : 0.1318	Val MAE : 6.2671	Time : 11.84 s
20-08-2020 08:10:34: Epoch : 78	Loss : 0.1270	MAE : 5.9084	Val Loss : 0.1274	Val MAE : 6.2774	Time : 11.87 s
20-08-2020 08:10:45: Epoch : 79	Loss : 0.1295	MAE : 6.0043	Val Loss : 0.1241	Val MAE : 6.0838	Time : 11.74 s
20-08-2020 08:10:57: Epoch : 80	Loss : 0.1282	MAE : 5.9673	Val Loss : 0.1316	Val MAE : 6.2723	Time : 11.76 s
20-08-2020 08:11:09: Epoch : 81	Loss : 0.1282	MAE : 5.9548	Val Loss : 0.1199	Val MAE : 5.7786	Time : 11.73 s
20-08-2020 08:11:21: Epoch : 82	Loss : 0.1293	MAE : 5.9731	Val Loss : 0.1302	Val MAE : 6.2722	Time : 11.79 s
20-08-2020 08:11:33: Epoch : 83	Loss : 0.1287	MAE : 5.9774	Val Loss : 0.1324	Val MAE : 6.3673	Time : 11.93 s
20-08-2020 08:11:44: Epoch : 84	Loss : 0.1282	MAE : 5.9690	Val Loss : 0.1289	Val MAE : 6.1006	Time : 11.55 s
20-08-2020 08:11:56: Epoch : 85	Loss : 0.1270	MAE : 5.8979	Val Loss : 0.1250	Val MAE : 5.8917	Time : 11.49 s
20-08-2020 08:12:07: Epoch : 86	Loss : 0.1274	MAE : 5.9260	Val Loss : 0.1306	Val MAE : 6.2191	Time : 11.57 s
20-08-2020 08:12:19: Epoch : 87	Loss : 0.1286	MAE : 5.9679	Val Loss : 0.1331	Val MAE : 6.3263	Time : 11.49 s
20-08-2020 08:12:30: Epoch : 88	Loss : 0.1275	MAE : 5.9119	Val Loss : 0.1227	Val MAE : 5.8494	Time : 11.68 s
20-08-2020 08:12:42: Epoch : 89	Loss : 0.1267	MAE : 5.8943	Val Loss : 0.1289	Val MAE : 6.3289	Time : 11.84 s
20-08-2020 08:12:54: Epoch : 90	Loss : 0.1283	MAE : 5.9567	Val Loss : 0.1200	Val MAE : 5.7141	Time : 11.84 s
20-08-2020 08:13:06: Epoch : 91	Loss : 0.1271	MAE : 5.9139	Val Loss : 0.1276	Val MAE : 5.9572	Time : 11.87 s
20-08-2020 08:13:18: Epoch : 92	Loss : 0.1277	MAE : 5.9319	Val Loss : 0.1217	Val MAE : 5.9502	Time : 11.81 s
20-08-2020 08:13:30: Epoch : 93	Loss : 0.1273	MAE : 5.9022	Val Loss : 0.1294	Val MAE : 6.2770	Time : 11.85 s
20-08-2020 08:13:41: Epoch : 94	Loss : 0.1283	MAE : 5.9458	Val Loss : 0.1209	Val MAE : 5.9953	Time : 11.87 s
20-08-2020 08:13:53: Epoch : 95	Loss : 0.1271	MAE : 5.9131	Val Loss : 0.1296	Val MAE : 6.2507	Time : 11.82 s
20-08-2020 08:14:05: Validation loss reduced from 0.11756711080670357 to  0.11569145694375038, saving model...
20-08-2020 08:14:05: Epoch : 96	Loss : 0.1287	MAE : 5.9834	Val Loss : 0.1157	Val MAE : 5.5656	Time : 11.75 s
20-08-2020 08:14:17: Epoch : 97	Loss : 0.1274	MAE : 5.9110	Val Loss : 0.1274	Val MAE : 6.2403	Time : 11.49 s
20-08-2020 08:14:28: Epoch : 98	Loss : 0.1271	MAE : 5.8984	Val Loss : 0.1430	Val MAE : 6.7331	Time : 11.67 s
20-08-2020 08:14:40: Epoch : 99	Loss : 0.1272	MAE : 5.9198	Val Loss : 0.1239	Val MAE : 6.1598	Time : 11.89 s
20-08-2020 08:14:52: Epoch : 100	Loss : 0.1261	MAE : 5.8574	Val Loss : 0.1241	Val MAE : 5.9182	Time : 12.33 s
20-08-2020 08:15:05: Epoch : 101	Loss : 0.1278	MAE : 5.9389	Val Loss : 0.1413	Val MAE : 6.6680	Time : 12.44 s
